Date,T_mean,T_max,T_min,RH_mean,RH_max,RH_min,Prs_mean,Prs_max,Prs_min,Ac_R,WS_mean,DWD,WG,CO,NO,NO2,O3
10-May-16,21,26.1,15.8,60.6,78,36,1017.3,1018.7,1015.2,0,3,SW,20.9,0.4,22.4,35.5,58.4
11-May-16,21.3,25.6,16.3,60.4,78,41,1013.9,1016,1010.3,0,3,SSW,27.4,0.5,23,35.6,53.6
12-May-16,23.2,28.6,18.8,64.9,83,44,1007.4,1010.2,1004.3,0.2,1.9,SW,22.5,0.4,15.8,32,36.3
13-May-16,25.2,30.3,20.7,48.6,74,30,1006.1,1009.4,1003.6,0,3.5,WSW,29,0.3,18.1,26.9,45.4
14-May-16,21.9,24.5,19.8,55.1,72,40,1010.5,1012,1008.4,0,3.8,SSW,29,0.2,12.5,26.3,58.4
15-May-16,22.5,26.8,17.2,51.1,79,29,1012.5,1014.8,1011,0,3.4,S,24.1,0.3,15.8,28.7,52.8
16-May-16,22.4,27.5,17.9,47.1,64,32,1014.3,1015.7,1012.7,0,4.1,WSW,38.6,0.2,10.9,23.1,73
17-May-16,21.9,26.6,17.9,48.5,64,34,1013.7,1015,1012.5,0,3.9,NW,29,0.2,10.4,27.3,72.3
18-May-16,20.2,23.7,17.1,60.5,74,45,1015.9,1017.8,1013.9,0,3.3,SSW,24.1,0.3,10.1,24.1,66.3
19-May-16,20.2,23.7,16,64,80,50,1016.7,1017.9,1015.2,0,3.4,SSW,25.7,0.2,12.9,24.9,60.3
20-May-16,20.3,23.7,16.8,64.2,83,48,1014.2,1016.1,1010.4,1,3.2,SSW,27.4,0.3,16,30.7,50.8
21-May-16,20.3,24.4,17.1,72.8,82,63,1007.8,1010.3,1005.3,0.4,4.9,S,32.2,0.3,17.3,28.1,44
22-May-16,18.5,20.8,15.7,63.8,77,55,1015.1,1018.4,1009.2,0,5,N,32.2,0.2,8.8,20.3,64.9
23-May-16,21.9,27.9,14.9,48.7,65,32,1016.6,1018,1014.7,0,2.9,SSW,30.6,0.4,19.3,33.8,52.8
24-May-16,22.4,25.9,17.8,48.4,63,29,1011,1014.6,1008,0,4.2,SSW,29,0.3,12.6,29,62.8
25-May-16,22.5,27.1,17.9,46.5,64,32,1008.9,1010.1,1007.2,0,5,W,29,0.1,7.3,18.2,74.2
26-May-16,23.8,29.8,18.6,46.6,66,29,1011.4,1013.7,1009.3,0,3.8,SSW,29,0.4,11.8,28.1,59.5
27-May-16,24.7,30.6,19.9,46.1,59,27,1015.3,1017,1013.1,0,4.4,SSW,35.4,0.5,13.4,33.3,65.4
28-May-16,23.6,28.3,20.3,56.1,70,41,1016.6,1017.6,1015.5,0,3.3,SSW,25.7,0.4,16.5,34.2,65.6
29-May-16,24,27.8,19.5,55.3,73,37,1014.7,1016,1013.2,0,3,SSW,29,0.3,16.3,30,57.5
30-May-16,24.9,29.6,20.2,57.7,78,36,1012.9,1014,1011.8,0,2.9,SSW,24.1,0.3,14.2,28.7,61.4
31-May-16,26.8,33.3,20.7,48.8,76,30,1012.7,1014.3,1011.2,0,3.8,S,27.4,0.4,15.6,33.3,53.3
1-Jun-16,27.4,32.6,21.7,43.3,58,26,1014.2,1015.5,1012.4,0,2.3,WSW,19.3,0.6,31.5,41,48.4
2-Jun-16,27.2,33.4,22.2,46.2,64,30,1010.9,1013,1009,0,2.8,SW,25.7,0.4,20.5,39.8,51.2
3-Jun-16,26.5,31.8,21.7,44.1,56,26,1008.4,1009.5,1007.4,0,3.9,S,29,0.3,13.9,29.3,58
4-Jun-16,25.9,30.7,21.4,48.4,58,34,1009.8,1011.8,1008.3,0,3.3,SSW,29,0.2,11.1,28,61.4
5-Jun-16,25.9,30.1,21.2,51.6,71,39,1013.1,1014.4,1010.9,0,3.5,SSW,30.6,0.2,10.8,26.7,69.8
6-Jun-16,26,30.8,21.6,53,71,34,1013.2,1014.5,1012,0,3.2,SSW,25.7,0.2,12.4,28.7,68
7-Jun-16,23.6,29.5,20.6,62.9,82,45,1015.2,1016.9,1013.2,9.6,4.8,W,37,0.5,19.8,36.2,42.3
8-Jun-16,21.7,24.6,19.2,49.8,70,38,1017,1018.2,1015.8,0,10.5,NNE,40.2,0.6,21.8,26.4,48.3
9-Jun-16,22.2,27.3,18.3,55.3,70,40,1014.7,1016.6,1012.9,0,3.7,N,25.7,0.3,12.6,24.3,60
10-Jun-16,22.6,26.2,18.6,59.7,72,46,1013.5,1014,1012.4,0,3.4,S,29,0.3,14.5,29.5,53.1
11-Jun-16,24.5,29.2,19.6,57.1,73,41,1015.2,1016.3,1013.7,0,3.2,S,24.1,0.3,21.6,32.8,50.7
12-Jun-16,25.5,29.3,20.3,56.9,75,41,1013.1,1015.4,1009.1,0,3.3,S,27.4,0.3,14.9,30.7,49.9
13-Jun-16,24.3,27,21.4,65.4,82,51,1005.2,1009.1,1002.6,2,5.3,S,37,0.2,11.7,21.7,51.5
14-Jun-16,25.9,31.7,21.1,56.7,86,30,1002.8,1005.9,1001.1,0,4.1,WSW,33.8,0.2,14.3,24.5,46
15-Jun-16,26.5,31.3,21.3,50.7,66,36,1009.2,1012.5,1005.7,0,3.9,W,30.6,0.2,11.3,24.2,51.7
16-Jun-16,28,33.4,21.6,49.3,66,33,1015.5,1017.8,1012.2,0,2.5,SSW,22.5,0.4,26.5,36.4,45.3
17-Jun-16,30.3,36.6,22.9,40.8,62,25,1016.8,1017.9,1015.5,0,1.7,SSW,16.1,0.9,54.4,52,47.6
18-Jun-16,32.3,39,24.7,37.9,56,25,1013.9,1015.5,1011.4,0,1.6,SW,16.1,1.7,118.8,69.4,32.9
19-Jun-16,33,39.8,26.4,41.8,58,26,1010.8,1011.6,1010.1,0,1.8,SSW,14.5,0,0,0,0
20-Jun-16,31.1,37.2,25.6,52.7,69,33,1012.7,1015,1010.8,0,2,SW,16.1,0,0,0,0
21-Jun-16,33.3,39.3,26.4,39.4,65,23,1014.1,1015.1,1012.9,0,3.8,N,22.5,0,0,0,0
22-Jun-16,32.4,35.8,28.9,39.3,49,29,1014.5,1015.1,1013.8,0,10.9,N,48.3,0.5,23,31.7,40.8
23-Jun-16,31.8,35.3,28.8,45.3,52,36,1013.3,1014.6,1012.3,0,9.9,N,46.7,0.5,19.3,30.7,42.3
24-Jun-16,31.8,35.7,28.8,46.6,54,38,1009.9,1012.2,1008.2,0,8,NNE,41.8,0.4,18.1,30.3,46
25-Jun-16,30.1,33.7,27.2,50.6,62,42,1007.5,1008.3,1006.2,0,9.1,NNE,38.6,0.3,14.8,27.3,52
26-Jun-16,27.4,31.5,24.8,65.2,82,47,1009.7,1012.4,1006.8,0.6,3.1,SW,24.1,0.1,10.8,22.9,49.2
27-Jun-16,29.3,33.8,24.2,55.8,79,42,1010.7,1012.3,1009.1,0,3.2,S,25.7,0.2,10.8,30.5,40.2
28-Jun-16,28.5,34.5,19.9,55.4,84,36,1008.5,1010.9,1006.4,13,4.5,SSW,53.1,0.3,14.5,34.8,42.2
29-Jun-16,27.1,32.6,22.4,57.4,74,36,1011.5,1014,1009.2,0,2.3,WSW,20.9,0.4,15.5,31.5,45.1
30-Jun-16,27.8,31.8,23.9,57.4,74,42,1015.2,1016.3,1013.7,0,3,SW,22.5,0.3,16.7,33.7,43.6
1-Jul-16,29.3,33.4,24.4,55.2,69,41,1014.8,1016,1013.4,0,2.3,SW,19.3,0.5,24.8,40.8,33.8
2-Jul-16,30.5,34.7,25.6,45.7,61,36,1012.8,1014.2,1011.3,0,3.5,WSW,29,0.5,28,40.2,33.1
3-Jul-16,29.5,33.8,25.8,54.3,67,41,1011.3,1012.3,1009.7,0,2.2,SW,17.7,0.2,11.5,26,54
4-Jul-16,30.4,33.7,25.9,46.4,59,36,1012,1013.4,1011.1,0,9.9,N,38.6,0.5,23.3,35.8,29.9
5-Jul-16,29.5,32.8,27.1,50,59,40,1013.1,1014.3,1012.2,0,10.8,NNE,37,0.5,23,28.8,42.3
6-Jul-16,29.4,33.3,26.2,44.8,59,35,1011.4,1012.7,1009.7,0,7.5,NNE,33.8,0.5,21.9,31,40.8
7-Jul-16,29,33.4,25.8,46.8,60,37,1012.7,1015.1,1010.6,0,6.2,NNE,33.8,0.5,19.6,33,41.7
8-Jul-16,28,30.9,25.3,42.7,57,30,1016.5,1017.5,1014.9,0,10.2,N,37,0.5,20.5,29.5,50.2
9-Jul-16,28.5,32.5,24.3,39.9,58,30,1014.9,1016.7,1013,0,7.6,N,37,0.3,20.5,31.8,51.5
10-Jul-16,29.9,34.4,24.4,39.7,48,31,1014.2,1015.2,1013.2,0,5.7,NNE,27.4,0.2,15.7,29.5,59.7
11-Jul-16,28.8,32.2,25.9,41.1,58,32,1014.4,1015.7,1013.3,0,12,NNE,43.5,0.5,20.8,29.6,56.3
12-Jul-16,28.9,33,25.2,42.3,54,33,1012.4,1013.5,1010.9,0,7.5,N,33.8,0.6,23.8,30.8,45.8
13-Jul-16,28.5,34.1,23.2,54.6,75,37,1011.4,1012.7,1010,0,2.6,SW,24.1,0.2,13.3,29,61.6
14-Jul-16,29.4,34.6,25,55.1,71,37,1008.9,1010.2,1007.5,0,2.6,SW,20.9,0.4,23,42.5,44.3
15-Jul-16,30.6,34.6,25.6,52.7,77,39,1006.9,1007.7,1006.2,0,2.9,SW,25.7,0.6,46,45.9,33.5
16-Jul-16,29.2,34.3,24.9,44.9,77,28,1008.4,1010.1,1006.2,0,4.4,SW,37,0.1,8.5,21,52.2
17-Jul-16,28.4,33.2,23.7,42.5,55,28,1009.8,1010.8,1008.1,0,4,W,27.4,0.1,6.4,19.8,61.6
18-Jul-16,28.5,32.4,25.4,44.3,59,34,1010.8,1012.2,1010,0,6.1,N,30.6,0.3,14.3,26,45.4
19-Jul-16,27.5,30.1,25.3,47.2,59,37,1011.1,1012,1010.1,0,9.9,N,40.2,0.6,24.1,27.5,39
20-Jul-16,27.2,30.1,24.3,44.9,56,34,1012,1014,1009.9,0,13.1,N,49.9,0.5,22.5,25.4,45.6
21-Jul-16,28.1,32.3,24.1,43.8,54,31,1014.1,1015.4,1012.9,0,6.8,NNE,35.4,0.6,24.4,28,41.3
22-Jul-16,28.9,33.6,23.4,44.9,64,32,1014.9,1015.7,1013.8,0,3.4,NNE,27.4,0.5,27,33.8,42.8
23-Jul-16,30.5,35,24.4,38,57,29,1013.8,1015,1012.5,0,5.7,NNE,29,0.5,28.6,38.4,39.5
24-Jul-16,31.4,35.5,25.7,35.4,47,27,1011.8,1013,1010.7,0,7.7,NNE,37,0.3,19.8,32.3,56.2
25-Jul-16,30.6,33.6,27.7,38.2,46,32,1010.9,1011.7,1009.9,0,9.3,N,37,0.6,21.8,31.5,58.2
26-Jul-16,30,33.9,26.8,38.6,50,29,1010.7,1011.9,1009.1,0,6.1,N,27.4,0.6,21.2,31.8,54.9
27-Jul-16,29.6,33.9,26.4,43.1,59,32,1011.7,1012.7,1011.1,0,5.9,N,30.6,0.6,17.3,29.4,62.4
28-Jul-16,30.2,34.2,26.1,37.5,48,27,1011.6,1012.5,1010.6,0,5.7,NNE,33.8,0.7,22.9,35.1,57.3
29-Jul-16,30.7,34.8,25.8,37.1,49,30,1010.3,1011.1,1008.9,0,5.4,NNE,35.4,0.7,24.7,39.2,50.9
30-Jul-16,31.3,36.1,25.4,37.1,50,30,1011,1011.9,1009.8,0,4.7,NNE,32.2,0.6,24.1,40.3,50.5
31-Jul-16,31.4,35,27.1,33.9,44,23,1011.2,1012.2,1010,0,7.7,N,38.6,0.4,17.5,31.5,69.9
1-Aug-16,31.6,36.9,25.7,38.5,63,24,1010.8,1011.7,1009.6,0,4.1,NNW,30.6,0.6,22.7,39.6,64.6
